MONTH,SERVICE_CATEGORY,CLAIM_SPECIALTY,PAYER,PAID_AMOUNT
202006,ERServices,INTERNAL MEDICINE,Payer O,374
202006,ERServices,Internal Medicine,Payer S,222
202006,ERServices,INTERNAL MEDICINE,Payer W,294
202006,ERServices,INTERVENTIONAL CARDIOLOGY,Payer F,13
202006,ERServices,INTERVENTIONAL RADIOLOGY,Payer CA,1016
202006,ERServices,INTERVENTIONAL RADIOLOGY,Payer F,237
202006,ERServices,INTERVENTIONAL RADIOLOGY,Payer O,129
202006,ERServices,MEDICAL DOCTOR,Payer H,11200
202006,ERServices,NEURORADIOLOGY,Payer F,62
202006,ERServices,NURSE PRACTITIONER,Payer CA,320
202006,ERServices,Nurse Practitioner,Payer UL,255
202006,ERServices,NURSE PRACTITIONERS,Payer H,1620
202006,ERServices,OSTEOPATH,Payer H,841
202006,ERServices,OUT,Payer F,66230
202006,ERServices,OUT,Payer O,11715
202006,ERServices,Pathology,Payer UN,0
202006,ERServices,PATHOLOGY,Payer W,34
202006,ERServices,PHYSICIAN ASSISTANT,Payer B,221
202006,ERServices,PHYSICIAN ASSISTANT,Payer H,469
202006,ERServices,Physician Assistant,Payer S,443
202006,ERServices,PHYSICIAN'S ASSISTANT,Payer CA,677
202006,ERServices,Physician/Diagnostic Radiology,Payer UL,88
202006,ERServices,PSYCHIATRIC FAC,Payer H,547
202006,ERServices,PULMONARY DISEASES,Payer CA,384
202006,ERServices,RADIATION ONCOLOGY,Payer F,142
202006,ERServices,RADIOL,Payer W,445
202006,ERServices,Radiology,Payer B,241
202006,ERServices,RADIOLOGY,Payer CA,1544
202006,ERServices,RADIOLOGY,Payer F,1908
202006,ERServices,RADIOLOGY,Payer O,515
202006,ERServices,Radiology,Payer UN,1144
202006,ERServices,RADIOLOGY,Payer W,1915
202006,ERServices,Radiology (Diagnostic),Payer UN,205
202006,ERServices,Urology,Payer B,26
202006,InpatientServices,ADVANCED REGISTERED NURSE PRACTITIONER,Payer B,680
202006,InpatientServices,ADVANCED RN PRACT,Payer CA,605
202006,InpatientServices,ANATOM,Payer W,255
202006,InpatientServices,ANATOMIC AND CLINICAL PATHOLOGY,Payer F,355
202006,InpatientServices,ANESTHESIOLOGIST,Payer H,2681
202006,InpatientServices,ANESTHESIOLOGY,Payer CA,386
202006,InpatientServices,ANESTHESIOLOGY,Payer F,2358
202006,InpatientServices,ANESTHESIOLOGY,Payer O,392
202006,InpatientServices,Anesthesiology,Payer S,122
202006,InpatientServices,Anesthesiology,Payer UN,366
202006,InpatientServices,ANESTHESIOLOGY,Payer W,411
202006,InpatientServices,ARNP,Payer CA,1088
202006,InpatientServices,ARNP,Payer W,111
202006,InpatientServices,CARD ELECTROPHYSIOLO,Payer CA,94
202006,InpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer F,1426
202006,InpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer O,418
202006,InpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer W,184
202006,InpatientServices,CARDIOLOGY,Payer CA,1057
202006,InpatientServices,CARDIOLOGY,Payer F,5880
202006,InpatientServices,CARDIOLOGY,Payer O,1540
202006,InpatientServices,Cardiology,Payer UN,416
202006,InpatientServices,CARDIOLOGY,Payer W,2491
202006,InpatientServices,CARDIOLOGY/CARDIOVASCULAR DISEASE,Payer B,122
202006,InpatientServices,CARDIOTHORACIC SURGERY,Payer F,2722
202006,InpatientServices,CARDIOTHORACIC SURGERY,Payer O,183
202006,InpatientServices,Cardiovascular Disease,Payer S,29
202006,InpatientServices,CARDIOVASCULAR SURGERY,Payer CA,615
202006,InpatientServices,CERTIFIED REGISTERED NURSE ANESTHETIST,Payer B,719
202006,InpatientServices,COMMUNITY MENTAL HEALTH CENTER,Payer W,238
202006,InpatientServices,CRITICAL CARE,Payer CA,501
202006,InpatientServices,CRITICAL CARE,Payer F,453
202006,InpatientServices,CRITICAL CARE,Payer W,2319
202006,InpatientServices,Critical/Intensive Care Med,Payer UN,452
202006,InpatientServices,Dermatology,Payer UN,147
202006,InpatientServices,DIAG X-RAY CLINIC,Payer H,847
202006,InpatientServices,DIAGNOSTIC RADIOLOGY,Payer CA,386
202006,InpatientServices,DIAGNOSTIC RADIOLOGY,Payer F,186
202006,InpatientServices,DIAGNOSTIC RADIOLOGY,Payer O,12
202006,InpatientServices,Diagnostic Radiology,Payer S,286
202006,InpatientServices,Doctor of Psychology,Payer UN,512
202006,InpatientServices,ElectroPhysiologic Study,Payer CA,166
202006,InpatientServices,EMERGENCY ROOM,Payer CA,356
202006,InpatientServices,EMERGENCY ROOM,Payer W,825
202006,InpatientServices,ENDOCRINOLOGY,Payer F,1202
202006,InpatientServices,Endocrinology,Payer UN,751
202006,InpatientServices,ENDOCRINOLOGY,Payer W,698
202006,InpatientServices,FAMILY NURSE PRACTIONER,Payer CA,978
202006,InpatientServices,FAMILY PRACTICE,Payer CA,483
202006,InpatientServices,FAMILY PRACTICE,Payer F,2670
202006,InpatientServices,FAMILY PRACTICE,Payer O,420
202006,InpatientServices,Family Practice,Payer UN,183
202006,InpatientServices,FAMILY PRACTICE,Payer W,1374
202006,InpatientServices,Gastroenterology,Payer B,440
202006,InpatientServices,GASTROENTEROLOGY,Payer CA,851
202006,InpatientServices,GASTROENTEROLOGY,Payer F,1191
202006,InpatientServices,GASTROENTEROLOGY,Payer O,1538
202006,InpatientServices,Gastroenterology,Payer UN,350
202006,InpatientServices,GASTROENTEROLOGY,Payer W,497
202006,InpatientServices,GENERAL PRACTICE,Payer B,134
202006,InpatientServices,GENERAL PRACTICE,Payer F,2142
202006,InpatientServices,GENERAL PRACTICE,Payer W,278
202006,InpatientServices,GENERAL SURGERY,Payer B,721
202006,InpatientServices,GENERAL SURGERY,Payer CA,395
202006,InpatientServices,GENERAL SURGERY,Payer F,4242
202006,InpatientServices,GENERAL SURGERY,Payer O,490
202006,InpatientServices,General Surgery,Payer UN,2194
202006,InpatientServices,GENERAL SURGERY,Payer W,2058
202006,InpatientServices,GYNECOLOGIC ONCOLOGY,Payer F,2230
202006,InpatientServices,HEMATOLOGY,Payer F,326
202006,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer CA,2449
202006,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer F,1322
202006,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer O,318
202006,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer W,515
202006,InpatientServices,HOSPICE,Payer F,207
202006,InpatientServices,HOSPICE AND PALLIATIVE CARE,Payer F,176
202006,InpatientServices,HOSPITAL,Payer CA,19701
202006,InpatientServices,HOSPITAL,Payer H,178469
202006,InpatientServices,Hospital,Payer S,5079
202006,InpatientServices,Hospital,Payer UN,17617
202006,InpatientServices,HOSPITAL,Payer W,37020
202006,InpatientServices,HOSPITAL ACUTE CARE,Payer B,7306
202006,InpatientServices,HOSPITALIST,Payer B,779
202006,InpatientServices,HOSPITALIST,Payer F,1653
202006,InpatientServices,HOSPITALIST,Payer O,535
202006,InpatientServices,Hospitalist,Payer UN,676
202006,InpatientServices,HOSPITALIST,Payer W,390
202006,InpatientServices,Imaging Facility,Payer S,67
202006,InpatientServices,INDEPENDENT LAB,Payer F,179
202006,InpatientServices,INDEPENDENT LAB,Payer H,555
202006,InpatientServices,INFECTIOUS DISEASE,Payer F,4289
202006,InpatientServices,INFECTIOUS DISEASE,Payer O,458
202006,InpatientServices,Infectious Disease,Payer UN,2027
202006,InpatientServices,Infectious Diseases,Payer B,1830
202006,InpatientServices,INFECTIOUS DISEASES,Payer CA,2468
202006,InpatientServices,Infectious Diseases,Payer S,274
202006,InpatientServices,INFECTIOUS DISEASES,Payer W,1120
202006,InpatientServices,INP,Payer F,418159
202006,InpatientServices,INP,Payer O,61591
202006,InpatientServices,INTERNAL MEDICINE,Payer B,673
202006,InpatientServices,INTERNAL MEDICINE,Payer CA,2389
202006,InpatientServices,INTERNAL MEDICINE,Payer F,21232
202006,InpatientServices,INTERNAL MEDICINE,Payer O,1199
202006,InpatientServices,Internal Medicine,Payer S,1737
202006,InpatientServices,Internal Medicine,Payer UN,651
202006,InpatientServices,INTERNAL MEDICINE,Payer W,1760
202006,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer CA,1033
202006,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer F,3609
202006,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer O,556
202006,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer W,368
202006,InpatientServices,INTERVENTIONAL RADIOLOGY,Payer CA,591
202006,InpatientServices,INTERVENTIONAL RADIOLOGY,Payer F,851
202006,InpatientServices,INTERVENTIONAL RADIOLOGY,Payer O,27
202006,InpatientServices,LONG TERM CARE HOSP,Payer CA,957
202006,InpatientServices,Long Term Care Hospital,Payer UN,0
202006,InpatientServices,MEDICAL DOCTOR,Payer H,46774
202006,InpatientServices,Nephrology,Payer B,1978
202006,InpatientServices,NEPHROLOGY,Payer CA,549
202006,InpatientServices,NEPHROLOGY,Payer F,4456
202006,InpatientServices,NEPHROLOGY,Payer O,598
202006,InpatientServices,Nephrology,Payer S,249
202006,InpatientServices,Nephrology,Payer UN,2082
202006,InpatientServices,NEPHROLOGY,Payer W,2413
202006,InpatientServices,NEUROLOGICAL SURGERY,Payer CA,1114
202006,InpatientServices,Neurology,Payer B,297
202006,InpatientServices,NEUROLOGY,Payer CA,462
202006,InpatientServices,NEUROLOGY,Payer F,2895
202006,InpatientServices,NEUROLOGY,Payer O,970
202006,InpatientServices,Neurology,Payer UN,517
202006,InpatientServices,NEUROLOGY,Payer W,2499
202006,InpatientServices,NEURORADIOLOGY,Payer F,127
202006,InpatientServices,NEUROSURGERY,Payer F,2339
202006,InpatientServices,NEUROSURGERY,Payer O,245
202006,InpatientServices,NPFAM,Payer W,281
202006,InpatientServices,NURSE ANESTHETIST,Payer H,976
202006,InpatientServices,NURSE PRACTITIONER,Payer CA,798
202006,InpatientServices,Nurse Practitioner (Arnp),Payer UN,638
202006,InpatientServices,NURSE PRACTITIONERS,Payer H,999
202006,InpatientServices,OBSTETRICS & GYNECOLOGY,Payer CA,1185
202006,InpatientServices,OBSTETRICS & GYNECOLOGY,Payer F,68
202006,InpatientServices,Obstetrics And Gynecology,Payer UN,141
202006,InpatientServices,ONCOLOGY,Payer CA,554
202006,InpatientServices,ONCOLOGY,Payer F,438
202006,InpatientServices,ONCOLOGY,Payer O,479
202006,InpatientServices,ONCOLOGY,Payer W,242
202006,InpatientServices,Oncology & Hematology,Payer UN,628
202006,InpatientServices,OPHTHALMOLOGY,Payer F,161
202006,InpatientServices,Orthopaedic Surgery,Payer S,373
202006,InpatientServices,ORTHOPEDIC SURGERY,Payer CA,862
202006,InpatientServices,ORTHOPEDIC SURGERY,Payer F,7814
202006,InpatientServices,ORTHOPEDIC SURGERY,Payer O,1514
202006,InpatientServices,Orthopedic Surgery,Payer UN,590
202006,InpatientServices,ORTHOPEDIC SURGERY,Payer W,1740
202006,InpatientServices,OSTEOPATH,Payer H,2030
202006,InpatientServices,PAIN MANAGEMENT,Payer CA,440
202006,InpatientServices,PAIN MANAGEMENT,Payer F,310
202006,InpatientServices,PAIN MANAGEMENT,Payer O,194
202006,InpatientServices,PAIN MANAGEMENT,Payer W,96
202006,InpatientServices,PATHOLOGY,Payer CA,56
202006,InpatientServices,PATHOLOGY,Payer F,2438
202006,InpatientServices,Pathology,Payer UN,430
202006,InpatientServices,PATHOLOGY,Payer W,72
202006,InpatientServices,PEDIATRIC SURGERY,Payer F,1077
202006,InpatientServices,Pediatrics,Payer UN,271
202006,InpatientServices,PHYS MEDICINE REHAB,Payer F,555
202006,InpatientServices,PHYSICAL MEDICINE & REHAB,Payer CA,1793
202006,InpatientServices,PHYSICIAN ASSISTANT,Payer H,388
202006,InpatientServices,Physician Assistant,Payer UN,0
202006,InpatientServices,PHYSICIAN'S ASSISTANT,Payer CA,474
202006,InpatientServices,PLASTIC SURGERY,Payer F,407
202006,InpatientServices,PODIATRIST,Payer H,440
202006,InpatientServices,PODIATRY,Payer CA,961
202006,InpatientServices,PODIATRY,Payer O,683
202006,InpatientServices,PSYCHIATRIC FAC,Payer H,2516
202006,InpatientServices,PSYCHIATRY,Payer CA,0
202006,InpatientServices,PSYCHIATRY,Payer F,780
202006,InpatientServices,Psychiatry,Payer UN,0
202006,InpatientServices,PSYCHIATRY,Payer W,270
202006,InpatientServices,PSYCHOLOGIST,Payer F,58
202006,InpatientServices,PSYCHOLOGIST,Payer H,1004
202006,InpatientServices,PULMONARY DISEASE,Payer F,2678
202006,InpatientServices,PULMONARY DISEASE,Payer O,1144
202006,InpatientServices,Pulmonary Diseases,Payer B,708
202006,InpatientServices,PULMONARY DISEASES,Payer CA,2784
202006,InpatientServices,PULMONARY DISEASES,Payer W,750
202006,InpatientServices,Pulmonology,Payer UN,369
202006,InpatientServices,RADIOL,Payer W,209
202006,InpatientServices,Radiology,Payer B,439
202006,InpatientServices,RADIOLOGY,Payer CA,2753
202006,InpatientServices,RADIOLOGY,Payer F,3120
202006,InpatientServices,RADIOLOGY,Payer O,2441
202006,InpatientServices,Radiology,Payer UN,378
202006,InpatientServices,RADIOLOGY,Payer W,577
202006,InpatientServices,Radiology (Diagnostic),Payer UN,179
202006,InpatientServices,REHAB FACILITY,Payer H,14410
202006,InpatientServices,SKILLED NURSING FACILITY,Payer CA,911
202006,InpatientServices,SPECIAL SERVICES,Payer H,300
202006,InpatientServices,Surgery (Plastic),Payer UN,205
202006,InpatientServices,Surgery (Thoracic),Payer UN,128
202006,InpatientServices,Surgery (Vascular),Payer UN,1213
202006,InpatientServices,"Surgery, General",Payer S,0
202006,InpatientServices,SURGICAL CRITICAL CARE,Payer F,1158
202006,InpatientServices,Surgical Critical Care,Payer S,1291
202006,InpatientServices,Surgical Critical Care,Payer UN,215
202006,InpatientServices,SURGICAL ONCOLOGY,Payer W,361
202006,InpatientServices,THORACIC & CARDIOVASCULAR SURGERY,Payer W,972
202006,InpatientServices,THORACIC SURGERY,Payer F,760
202006,InpatientServices,THORACIC SURGERY,Payer O,2260
202006,InpatientServices,Unclassified Non-Physician,Payer UN,9
202006,InpatientServices,Urgent Care Facility,Payer UN,357
202006,InpatientServices,Urology,Payer B,857
202006,InpatientServices,UROLOGY,Payer CA,253
202006,InpatientServices,UROLOGY,Payer F,1239
202006,InpatientServices,UROLOGY,Payer O,239
202006,InpatientServices,Urology,Payer UN,1010
202006,InpatientServices,UROLOGY,Payer W,157
202006,InpatientServices,VASCULAR & INTERVENTIONAL RADIOLOGY,Payer F,444
202006,InpatientServices,VASCULAR SURGERY,Payer CA,43
202006,InpatientServices,VASCULAR SURGERY,Payer F,646
202006,InpatientServices,VASCULAR SURGERY,Payer O,44
202006,OutpatientServices,ADVANCED REGISTERED NURSE PRACTITIONER,Payer B,102
202006,OutpatientServices,ANATOM,Payer W,0
202006,OutpatientServices,ANESTHESIOLOGIST,Payer H,2221
202006,OutpatientServices,ANESTHESIOLOGY,Payer F,737
202006,OutpatientServices,ANESTHESIOLOGY,Payer O,2052
202006,OutpatientServices,Anesthesiology,Payer UN,1852
202006,OutpatientServices,ANESTHESIOLOGY,Payer W,492
202006,OutpatientServices,ARNP,Payer CA,171
202006,OutpatientServices,CARD ELECTROPHYSIOLO,Payer CA,147
202006,OutpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer F,552
202006,OutpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer O,1910
202006,OutpatientServices,CARDIAC ELECTROPHYSIOLOGY,Payer W,72
202006,OutpatientServices,CARDIOLOGY,Payer CA,1908
202006,OutpatientServices,CARDIOLOGY,Payer F,3276
202006,OutpatientServices,CARDIOLOGY,Payer O,380
202006,OutpatientServices,Cardiology,Payer UN,1310
202006,OutpatientServices,CARDIOLOGY,Payer W,1117
202006,OutpatientServices,CARDIOLOGY/CARDIOVASCULAR DISEASE,Payer B,294
202006,OutpatientServices,CARDIOTHORACIC SURGERY,Payer F,454
202006,OutpatientServices,CARDIOVASCULAR SURGERY,Payer CA,272
202006,OutpatientServices,CERTIFIED REGISTERED NURSE ANESTHETIST,Payer B,722
202006,OutpatientServices,Clinical Nurse Specialist,Payer S,0
202006,OutpatientServices,CRITICAL CARE,Payer F,199
202006,OutpatientServices,Critical/Intensive Care Med,Payer UN,102
202006,OutpatientServices,CTC,Payer W,0
202006,OutpatientServices,DIAG X-RAY CLINIC,Payer H,407
202006,OutpatientServices,DIAGNOSTIC RADIOLOGY,Payer CA,102
202006,OutpatientServices,DIAGNOSTIC RADIOLOGY,Payer F,15
202006,OutpatientServices,Diagnostic Radiology,Payer S,67
202006,OutpatientServices,DIALYSIS CENTER,Payer H,9973
202006,OutpatientServices,Doctor of Psychology,Payer UN,0
202006,OutpatientServices,ElectroPhysiologic Study,Payer CA,509
202006,OutpatientServices,Emergency Medicine,Payer UN,547
202006,OutpatientServices,EMERGENCY ROOM,Payer CA,524
202006,OutpatientServices,ENT,Payer F,416
202006,OutpatientServices,FAMILY PRACTICE,Payer CA,505
202006,OutpatientServices,FAMILY PRACTICE,Payer F,454
202006,OutpatientServices,FAMILY PRACTICE,Payer O,755
202006,OutpatientServices,FAMILY PRACTICE,Payer W,80
202006,OutpatientServices,GASTROENTEROLOGY,Payer CA,946
202006,OutpatientServices,GASTROENTEROLOGY,Payer F,2023
202006,OutpatientServices,GASTROENTEROLOGY,Payer O,460
202006,OutpatientServices,Gastroenterology,Payer UN,632
202006,OutpatientServices,GASTROENTEROLOGY,Payer W,520
202006,OutpatientServices,General Practice,Payer UN,181
202006,OutpatientServices,GENERAL PRACTICE,Payer W,0
202006,OutpatientServices,GENERAL SURGERY,Payer CA,302
202006,OutpatientServices,GENERAL SURGERY,Payer F,1579
202006,OutpatientServices,GENERAL SURGERY,Payer O,1728
202006,OutpatientServices,General Surgery,Payer UN,1135
202006,OutpatientServices,GENERAL SURGERY,Payer W,358
202006,OutpatientServices,GYNECOLOGIC ONCOLOGY,Payer F,225
202006,OutpatientServices,GYNECOLOGY,Payer F,463
202006,OutpatientServices,HEAD/NECK SURGERY,Payer CA,124
202006,OutpatientServices,Hematology/Oncology,Payer B,189
202006,OutpatientServices,HEMATOLOGY/ONCOLOGY,Payer CA,723
202006,OutpatientServices,HEMATOLOGY/ONCOLOGY,Payer F,802
202006,OutpatientServices,HEMATOLOGY/ONCOLOGY,Payer O,767
202006,OutpatientServices,HEMATOLOGY/ONCOLOGY,Payer W,110
202006,OutpatientServices,Home Health Care,Payer UN,1050
202006,OutpatientServices,HOSPITAL,Payer CA,6474
202006,OutpatientServices,HOSPITAL,Payer H,54162
202006,OutpatientServices,Hospital,Payer S,5158
202006,OutpatientServices,Hospital,Payer UN,12266
202006,OutpatientServices,HOSPITAL,Payer W,0
202006,OutpatientServices,HOSPITAL ACUTE CARE,Payer B,7783
202006,OutpatientServices,HOSPITALIST,Payer F,2233
202006,OutpatientServices,HOSPITALIST,Payer O,829
202006,OutpatientServices,Hospitalist,Payer UN,1078
202006,OutpatientServices,HOSPITALIST,Payer W,254
202006,OutpatientServices,Imaging Facility,Payer S,251
202006,OutpatientServices,INFECTIOUS DISEASE,Payer F,73
202006,OutpatientServices,Infectious Disease,Payer UN,308
202006,OutpatientServices,INFECTIOUS DISEASES,Payer CA,136
202006,OutpatientServices,INTERNAL MEDICINE,Payer B,1361
202006,OutpatientServices,INTERNAL MEDICINE,Payer CA,1979
202006,OutpatientServices,INTERNAL MEDICINE,Payer F,525
202006,OutpatientServices,INTERNAL MEDICINE,Payer O,1176
202006,OutpatientServices,Internal Medicine,Payer S,484
202006,OutpatientServices,Internal Medicine,Payer UN,348
202006,OutpatientServices,INTERNAL MEDICINE,Payer W,939
202006,OutpatientServices,INTERVENTIONAL CARDIOLOGY,Payer CA,85
202006,OutpatientServices,INTERVENTIONAL CARDIOLOGY,Payer F,1179
202006,OutpatientServices,INTERVENTIONAL CARDIOLOGY,Payer W,474
202006,OutpatientServices,INTERVENTIONAL RADIOLOGY,Payer CA,725
202006,OutpatientServices,INTERVENTIONAL RADIOLOGY,Payer F,219
202006,OutpatientServices,MEDICAL DOCTOR,Payer H,20464
202006,OutpatientServices,Nephrology,Payer UN,0
202006,OutpatientServices,NEUROLOGICAL SURGERY,Payer CA,2204
202006,OutpatientServices,NEUROLOGY,Payer CA,788
202006,OutpatientServices,NEUROLOGY,Payer F,1607
202006,OutpatientServices,Neurology,Payer UN,78
202006,OutpatientServices,NEUROLOGY,Payer W,682
202006,OutpatientServices,NEUROSURGERY,Payer F,1172
202006,OutpatientServices,Neurosurgery,Payer UN,0
202006,OutpatientServices,NUCLEAR MEDICINE,Payer F,224
202006,OutpatientServices,NURSE ANESTHETIST,Payer H,406
202006,OutpatientServices,NURSE PRACTITIONERS,Payer H,391
202006,OutpatientServices,OBSTETRICS & GYNECOLOGY,Payer F,642
202006,OutpatientServices,OBSTETRICS & GYNECOLOGY,Payer O,333
202006,OutpatientServices,OBSTETRICS & GYNECOLOGY,Payer W,606
202006,OutpatientServices,Obstetrics And Gynecology,Payer UN,316
202006,OutpatientServices,ONCOLOGY,Payer CA,214
202006,OutpatientServices,Oncology & Hematology,Payer UN,472
202006,OutpatientServices,Opthalmology,Payer UN,1788
202006,OutpatientServices,Orthopaedic Surgery,Payer S,172
202006,OutpatientServices,ORTHOPEDIC SURGERY,Payer F,2115
202006,OutpatientServices,ORTHOPEDIC SURGERY,Payer O,951
202006,OutpatientServices,Orthopedic Surgery,Payer UN,716
202006,OutpatientServices,OSTEOPATH,Payer H,386
202006,OutpatientServices,OTOLARYNGOLOGY PLASTIC SURGERY WITHIN THE HEAD & N,Payer F,355
202006,OutpatientServices,OUT,Payer F,134903
202006,OutpatientServices,OUT,Payer O,20900
202006,OutpatientServices,PAIN MANAGEMENT,Payer CA,101
202006,OutpatientServices,PATHOLOGY,Payer CA,261
202006,OutpatientServices,PATHOLOGY,Payer F,908
202006,OutpatientServices,PATHOLOGY,Payer O,266
202006,OutpatientServices,Pathology,Payer S,0
202006,OutpatientServices,Pathology,Payer UN,157
202006,OutpatientServices,PATHOLOGY,Payer W,558
202006,OutpatientServices,Pediatrics,Payer UN,345
202006,OutpatientServices,PHYS MEDICINE REHAB,Payer F,182
202006,OutpatientServices,PHYSICIAN ASSISTANT,Payer H,1391
202006,OutpatientServices,Physician Assistant,Payer UN,563
202006,OutpatientServices,PHYSICIAN'S ASSISTANT,Payer CA,344
202006,OutpatientServices,PLASTIC SURGERY,Payer F,601
202006,OutpatientServices,PLASTIC SURGERY,Payer W,78
202006,OutpatientServices,PODIATRIST,Payer H,57
202006,OutpatientServices,PODIATRY,Payer F,531
202006,OutpatientServices,PREVENTIVE MEDICINE,Payer CA,70
202006,OutpatientServices,PSYCHIATRIC FAC,Payer H,266
202006,OutpatientServices,PSYCHIATRY,Payer CA,0
202006,OutpatientServices,PSYCHIATRY,Payer F,111
202006,OutpatientServices,PSYCHIATRY,Payer O,143
202006,OutpatientServices,PSYCHIATRY,Payer W,0
202006,OutpatientServices,PULMONARY DISEASE,Payer F,328
202006,OutpatientServices,PULMONARY DISEASE,Payer O,256
202006,OutpatientServices,PULMONARY DISEASES,Payer W,193
202006,OutpatientServices,Pulmonology,Payer UN,208
202006,OutpatientServices,RADIATION ONCOLOGY,Payer CA,2033
202006,OutpatientServices,RADIATION ONCOLOGY,Payer F,442
202006,OutpatientServices,Radiation Therapy,Payer B,92
202006,OutpatientServices,RADIOL,Payer W,41
202006,OutpatientServices,RADIOLOGY,Payer B,648
202006,OutpatientServices,RADIOLOGY,Payer CA,2231
202006,OutpatientServices,RADIOLOGY,Payer F,1316
202006,OutpatientServices,RADIOLOGY,Payer O,2312
202006,OutpatientServices,Radiology,Payer UN,1618
202006,OutpatientServices,RADIOLOGY,Payer W,614
202006,OutpatientServices,Radiology (Diagnostic),Payer UN,878
202006,OutpatientServices,Radiology/Neuroradiology,Payer UN,114
202006,OutpatientServices,Rehabilitation Center,Payer UN,711
202006,OutpatientServices,Surgery (Plastic),Payer UN,81
